,Locationabbr,QuestionID,RESPONSEID,mean_and_cl,param_list,trend_class
2282,45220,_RFSMOK3,RESP046,"[[16.62, nan, 14.68, nan, nan, 14.46, 13.98], [11.82, nan, 11.5, nan, nan, 11.07, 9.49]]","[-393.56280230596735, 0.09760575266421186, 396741.8897700817]",-+
2283,45220,_TOTINDA,RESP046,"[[74.47, nan, 78.97, nan, nan, 75.33, 72.35], [68.73, nan, 75.17, nan, nan, 71.47, 66.27]]","[2494.6445119716736, -0.6194195307510716, -2511648.066802106]",+-
2284,45300,BLOODCHO,RESP046,"[[85.75, nan, 85.04, nan, 83.38, nan, nan], [82.73, nan, 82.79, nan, 80.52, nan, nan]]","[0, -0.5895694155383618, 1271.4760122014823]",0-
2285,45300,Custom_8,Custom_8,"[[50.60058309037901, nan, 50.352775164628405, nan, 42.52818421683857, nan, nan], [45.43230934958683, nan, 46.53780769881901, nan, 38.27634937633967, nan, nan]]","[0, -1.9259754183963864, 3924.508812243094]",0-
2286,45300,Custom_9,Custom_9,"[[64.30000000000001, 57.620000000000005, 65.09, 64.36, 63.660000000000004, 63.05, 62.519999999999996], [56.21500154607313, 48.26687752672938, 59.143673402847774, 57.16324378626037, 56.659478590847684, 57.490359723867016, 54.20719060726158]]","[0, 0.2824656449882639, -506.4402074288123]",0+
2287,45300,DIABETE3,RESP046,"[[12.35, 11.49, 11.2, 11.69, 11.83, 12.14, 9.2], [9.98, 8.82, 9.57, 9.73, 9.71, 10.43, 7.22]]","[0, -0.27649666218597885, 568.2252854025163]",0-
2288,45300,DRNKANY5,RESP046,"[[57.79, 58.06, 56.64, 58.44, 54.17, 56.62, 49.12], [53.67, 53.28, 53.74, 54.99, 50.6, 53.9, 44.93]]","[1611.1000125193696, -0.4002918279593576, -1621036.0668532779]",+-
2289,45300,_HCVU651,RESP046,"[[73.13, 76.71, 76.39, 81.46, 79.31, 79.38, 79.14], [68.84, 71.59, 73.29, 77.89, 75.51, 76.79, 75.12]]","[1577.2978421829448, -0.39135505842327734, -1589185.3812976624]",+-
2290,45300,_RFHLTH,RESP061,"[[78.78, 81.03, 80.73, 81.24, 81.06, 78.98, 79.35], [75.66, 76.95, 78.48, 78.59, 78.37, 76.67, 76.21]]","[969.0717078192957, -0.24060118005941192, -975703.5841407711]",+-
2291,45300,_RFHYPE5,RESP046,"[[37.61, nan, 37.06, nan, 33.69, nan, 33.86], [33.91, nan, 34.36, nan, 30.61, nan, 30.23]]","[0, -0.6963454857889075, 1437.984153527341]",0-
2292,45300,_RFSMOK3,RESP046,"[[22.12, 20.26, 19.96, 21.68, 17.65, 19.13, 18.39], [18.51, 16.2, 17.45, 18.41, 14.91, 16.8, 15.02]]","[0, -0.545359396098301, 1118.280880118239]",0-
2293,45300,_TOTINDA,RESP046,"[[74.66, 75.52, 72.89, 78.17, 73.83, 71.49, 71.24], [71.17, 71.23, 70.17, 75.35, 70.56, 69.08, 67.4]]","[1060.1047243269932, -0.26333392269608125, -1066841.7529954517]",+-
2294,45780,BLOODCHO,RESP046,"[[76.24, nan, 77.37, nan, 83.86, nan, nan], [70.85, nan, 72.37, nan, 78.84, nan, nan]]","[0, 1.8748861956484175, -3694.9442381224685]",0+
2295,45780,Custom_8,Custom_8,"[[50.69517313746065, nan, 46.29701434664599, nan, 40.31719532554258, nan, nan], [43.04826959468678, nan, 39.928164788908184, nan, 34.12732519375293, nan, nan]]","[0, -2.5694044184827116, 5217.958189131144]",0-
2296,45780,Custom_9,Custom_9,"[[71.43, 66.85, 65.53, 67.61, 67.28999999999999, 63.93000000000001, 72.47], [59.83353070973756, 55.972054421904836, 55.90014538012126, 55.905693100401024, 56.08206977180888, 52.51078373967811, 61.662294415557014]]","[-2339.905463132444, 0.5808917671967875, 2356424.316321542]",-+
2297,45780,DIABETE3,RESP046,"[[10.59, 12.78, 8.85, 13.02, 10.75, 12.26, 12.41], [7.89, 10.06, 6.87, 9.81, 8.22, 9.32, 9.88]]","[0, 0.18443440449589138, -359.64751184913007]",0+
2298,45780,DRNKANY5,RESP046,"[[58.38, 56.16, 56.22, 57.62, 53.57, 53.25, 57.36], [53.23, 50.91, 51.34, 52.09, 48.08, 47.74, 52.6]]","[0, -0.4822441731142917, 1027.2217865050889]",0-
2299,45780,_HCVU651,RESP046,"[[80.31, 82.13, 78.59, 88.59, 88.78, 88.77, 92.2], [74.7, 76.49, 72.75, 83.69, 84.15, 84.34, 88.95]]","[0, 2.0964996485189427, -4136.952018556024]",0+
2300,45780,_RFHLTH,RESP061,"[[82.09, 81.24, 82.57, 76.25, 85.79, 80.52, 82.04], [78.5, 77.71, 79.18, 71.41, 82.61, 76.48, 78.57]]","[0, 0.014010193898428043, 52.54935302561785]",0+
2301,45780,_RFHYPE5,RESP046,"[[33.31, nan, 32.16, nan, 31.34, nan, 37.73], [28.55, nan, 28.16, nan, 27.07, nan, 33.3]]","[-1921.8392802090532, 0.4772793522106482, 1934676.915126972]",-+
2302,45780,_RFSMOK3,RESP046,"[[23.7, 22.49, 23.95, 17.89, 16.94, 22.49, 19.82], [19.13, 17.83, 19.29, 13.23, 12.69, 17.43, 15.74]]","[0, -0.6217499853962511, 1273.3759935529195]",0-
2303,45780,_TOTINDA,RESP046,"[[74.62, 74.48, 70.09, 72.45, 74.74, 73.12, 69.44], [70.33, 69.97, 65.21, 67.51, 69.92, 68.28, 64.91]]","[0, -0.4363728654171466, 951.5473573244838]",0-
2304,45820,BLOODCHO,RESP046,"[[78.11, nan, 79.27, nan, 79.99, nan, nan], [75.41, nan, 76.9, nan, 77.6, nan, nan]]","[0, 0.47406900936269303, -875.1838575206741]",0+
2305,45820,Custom_8,Custom_8,"[[57.03495071053643, nan, 51.01551658887347, nan, 50.731341417677214, nan, nan], [52.76325819620735, nan, 47.56894750283188, nan, 47.065375560727226, nan, nan]]","[0, -1.636234821100209, 3346.8286183440678]",0-
2306,45820,Custom_9,Custom_9,"[[67.68, 68.81, 67.21000000000001, 67.4, 71.56, 67.47999999999999, 69.53], [61.63334803382897, 60.459712579797035, 61.990986683289655, 60.68282797600062, 65.6074795254447, 59.59529962522353, 62.82119980920582]]","[0, 0.1531172286372696, -239.89236982829118]",0+
2307,45820,DIABETE3,RESP046,"[[10.54, 9.18, 10.28, 11.75, 10.46, 11.39, 12.43], [9.03, 7.24, 8.97, 9.97, 8.97, 9.47, 10.63]]","[0, 0.4096756557479761, -814.2466143400953]",0+
2308,45820,DRNKANY5,RESP046,"[[49.85, 48.87, 50.9, 50.12, 50.93, 52.28, 51.92], [46.97, 45.05, 48.43, 46.94, 48.23, 48.54, 48.78]]","[0, 0.5346720799656863, -1026.2020827927508]",0+
2309,45820,_HCVU651,RESP046,"[[79.49, 78.75, 82.88, 82.04, 87.59, 85.33, 87.46], [76.55, 74.44, 80.53, 78.88, 85.3, 81.8, 85.01]]","[0, 1.5351790083603656, -3008.9753652029544]",0+
2310,45820,_RFHLTH,RESP061,"[[84.49, 82.9, 82.18, 82.13, 82.18, 84.19, 81.66], [82.63, 79.86, 80.36, 79.7, 80.2, 81.68, 79.31]]","[0, -0.1408457537337372, 366.4877879588141]",0-
2311,45820,_RFHYPE5,RESP046,"[[30.27, nan, 34.43, nan, 36.7, nan, 37.83], [27.86, nan, 32.25, nan, 34.29, nan, 35.03]]","[756.0137320299423, -0.18737928037590557, -762528.8278806532]",+-
2312,45820,_RFSMOK3,RESP046,"[[25.61, 21.07, 19.79, 20.94, 20.82, 16.98, 20.75], [22.91, 17.6, 17.75, 18.22, 18.59, 14.12, 18.06]]","[-1295.948563893643, 0.3215428253974, 1305819.065495591]",-+
2313,45820,_TOTINDA,RESP046,"[[73.39, 76.26, 73.24, 76.44, 69.9, 77.04, 72.61], [70.9, 73.01, 71.01, 73.79, 67.33, 74.0, 69.69]]","[0, -0.18684381225580024, 450.749932341204]",0-
2314,45860,Custom_9,Custom_9,"[[nan, 60.82, nan, nan, nan, nan, nan], [nan, 50.39343297149057, nan, nan, nan, nan, nan]]","[0, 0, 60.82]",00
2315,45860,DIABETE3,RESP046,"[[nan, 6.88, nan, nan, nan, nan, nan], [nan, 4.59, nan, nan, nan, nan, nan]]","[0, 0, 6.88]",00
2316,45860,DRNKANY5,RESP046,"[[nan, 64.88, nan, nan, nan, nan, nan], [nan, 59.37, nan, nan, nan, nan, nan]]","[0, 0, 64.88]",00
2317,45860,_HCVU651,RESP046,"[[nan, 88.75, nan, nan, nan, nan, nan], [nan, 84.61, nan, nan, nan, nan, nan]]","[0, 0, 88.75]",00
2318,45860,_RFHLTH,RESP061,"[[nan, 88.33, nan, nan, nan, nan, nan], [nan, 85.12, nan, nan, nan, nan, nan]]","[0, 0, 88.33]",00
2319,45860,_RFSMOK3,RESP046,"[[nan, 16.6, nan, nan, nan, nan, nan], [nan, 12.78, nan, nan, nan, nan, nan]]","[0, 0, 16.6]",00
2320,45860,_TOTINDA,RESP046,"[[nan, 78.59, nan, nan, nan, nan, nan], [nan, 73.59, nan, nan, nan, nan, nan]]","[0, 0, 78.59]",00
2321,45940,BLOODCHO,RESP046,"[[83.34, nan, nan, nan, nan, nan, nan], [78.24, nan, nan, nan, nan, nan, nan]]","[0, 0, 83.34]",00
2322,45940,Custom_8,Custom_8,"[[47.73218142548596, nan, nan, nan, nan, nan, nan], [40.46027632937903, nan, nan, nan, nan, nan, nan]]","[0, 0, 47.73218142548596]",00
2323,45940,Custom_9,Custom_9,"[[64.74, 62.74, nan, nan, nan, nan, nan], [53.57885310552719, 51.14689429013951, nan, nan, nan, nan, nan]]","[0, -1.9999999999999933, 4086.739999999987]",0-
2324,45940,DIABETE3,RESP046,"[[8.3, 9.86, nan, nan, nan, nan, nan], [5.52, 7.08, nan, nan, nan, nan, nan]]","[0, 1.559999999999999, -3128.8599999999983]",0+
2325,45940,DRNKANY5,RESP046,"[[65.35, 55.69, nan, nan, nan, nan, nan], [60.02, 50.01, nan, nan, nan, nan, nan]]","[0, -9.659999999999995, 19491.609999999993]",0-
2326,45940,_HCVU651,RESP046,"[[82.42, 85.15, nan, nan, nan, nan, nan], [76.66, 80.7, nan, nan, nan, nan, nan]]","[0, 2.7300000000000044, -5407.61000000001]",0+
2327,45940,_RFHLTH,RESP061,"[[84.19, 86.12, nan, nan, nan, nan, nan], [80.19, 82.67, nan, nan, nan, nan, nan]]","[0, 1.9300000000000066, -3797.040000000014]",0+
2328,45940,_RFHYPE5,RESP046,"[[25.89, nan, nan, nan, nan, nan, nan], [21.6, nan, nan, nan, nan, nan, nan]]","[0, 0, 25.89]",00
2329,45940,_RFSMOK3,RESP046,"[[18.53, 14.97, nan, nan, nan, nan, nan], [13.83, 10.97, nan, nan, nan, nan, nan]]","[0, -3.56, 7177.6900000000005]",0-
2330,45940,_TOTINDA,RESP046,"[[75.54, 78.11, nan, nan, nan, nan, nan], [70.6, 73.72, nan, nan, nan, nan, nan]]","[0, 2.569999999999993, -5092.729999999987]",0+
2331,46060,BLOODCHO,RESP046,"[[77.94, nan, nan, nan, nan, nan, nan], [73.12, nan, nan, nan, nan, nan, nan]]","[0, 0, 77.94]",00
2332,46060,Custom_9,Custom_9,"[[58.49, 59.59, nan, nan, nan, nan, nan], [48.81766832661328, 51.37335226506576, nan, nan, nan, nan, nan]]","[0, 0, 59.040000000000006]",00
2333,46060,DIABETE3,RESP046,"[[7.83, 11.81, nan, nan, nan, nan, nan], [5.69, 8.93, nan, nan, nan, nan, nan]]","[0, 3.9799999999999995, -7995.95]",0+
2334,46060,DRNKANY5,RESP046,"[[58.62, 55.12, nan, nan, nan, nan, nan], [53.6, 50.89, nan, nan, nan, nan, nan]]","[0, -3.5000000000000004, 7097.120000000002]",0-
2335,46060,_HCVU651,RESP046,"[[82.73, 79.7, nan, nan, nan, nan, nan], [78.12, 75.17, nan, nan, nan, nan, nan]]","[0, -3.030000000000001, 6176.060000000003]",0-
2336,46060,_RFHLTH,RESP061,"[[83.51, 81.23, nan, nan, nan, nan, nan], [80.18, 77.55, nan, nan, nan, nan, nan]]","[0, -2.2800000000000007, 4668.590000000002]",0-
2337,46060,_RFHYPE5,RESP046,"[[25.5, nan, nan, nan, nan, nan, nan], [21.83, nan, nan, nan, nan, nan, nan]]","[0, 0, 25.5]",00
2338,46060,_RFSMOK3,RESP046,"[[18.67, 16.41, nan, nan, nan, nan, nan], [14.79, 13.2, nan, nan, nan, nan, nan]]","[0, -2.260000000000001, 4563.530000000003]",0-
2339,46060,_TOTINDA,RESP046,"[[78.2, 79.04, nan, nan, nan, nan, nan], [73.95, 75.39, nan, nan, nan, nan, nan]]","[0, 0.8400000000000035, -1611.040000000007]",0+
2340,46140,BLOODCHO,RESP046,"[[77.74, nan, 77.91, nan, 80.64, nan, nan], [74.88, nan, 75.09, nan, 77.39, nan, nan]]","[0, 0.7495189076055482, -1429.977255599111]",0+
2341,46140,Custom_8,Custom_8,"[[50.05145356315924, nan, 53.600308047747404, nan, 46.14335317460318, nan, nan], [45.86827752133239, nan, 49.35720599874224, nan, 41.52381584691041, nan, nan]]","[0, -1.0637927583343099, 2191.2668905376486]",0-
2342,46140,Custom_9,Custom_9,"[[64.84, 66.43, 66.97999999999999, 67.42, 66.5, 67.03, 70.7], [58.64929729352152, 60.006792078719556, 60.68320716554847, 61.67260928768542, 59.10721297479766, 59.8863804692579, 62.555277782514615]]","[-584.5208165138774, 0.1452808638486484, 588003.7806965474]",-+
2343,46140,DIABETE3,RESP046,"[[9.73, 11.1, 10.81, 10.94, 11.56, 11.26, 11.7], [8.34, 9.39, 9.2, 9.47, 9.58, 9.5, 9.68]]","[0, 0.22616565955972565, -444.43789895271755]",0+
2344,46140,DRNKANY5,RESP046,"[[46.84, 45.61, 43.93, 45.94, 42.92, 43.69, 46.73], [43.84, 42.63, 41.01, 43.22, 39.37, 40.22, 42.99]]","[-1339.387418004458, 0.33247370745392896, 1348991.398972353]",-+
2345,46140,_HCVU651,RESP046,"[[75.05, 79.31, 79.84, 84.5, 82.79, 84.19, 80.36], [71.8, 76.37, 76.98, 82.01, 79.26, 80.84, 76.32]]","[2331.841899929426, -0.578662568788805, -2349077.697881081]",+-
2346,46140,_RFHLTH,RESP061,"[[80.71, 83.6, 80.59, 81.31, 78.88, 82.57, 80.16], [78.44, 81.56, 78.32, 79.21, 76.02, 79.98, 77.18]]","[0, -0.17850023052726435, 440.4468703657805]",0-
2347,46140,_RFHYPE5,RESP046,"[[34.57, nan, 37.79, nan, 34.68, nan, 37.38], [32.06, nan, 35.1, nan, 31.6, nan, 34.03]]","[0, 0.26860902121005287, -504.9103129963285]",0+
2348,46140,_RFSMOK3,RESP046,"[[26.26, 21.87, 22.0, 18.07, 21.33, 18.33, 19.95], [23.52, 19.22, 19.41, 15.87, 18.27, 15.37, 16.76]]","[-1191.3301822578137, 0.2955264379754322, 1200645.914269951]",-+
2349,46140,_TOTINDA,RESP046,"[[70.01, 73.22, 67.21, 75.27, 66.63, 72.82, 68.18], [67.32, 70.67, 64.45, 73.0, 63.2, 69.96, 64.63]]","[0, -0.31601463423114295, 706.3663268076007]",0-
2350,46220,BLOODCHO,RESP046,"[[79.08, nan, nan, nan, 80.56, nan, nan], [73.36, nan, nan, nan, 75.64, nan, nan]]","[0, 0.3700000000000009, -664.9900000000018]",0+
2351,46220,Custom_8,Custom_8,"[[55.74102175012645, nan, nan, nan, 50.85650446871897, nan, nan], [47.349356346827655, nan, nan, nan, 43.29945915334732, nan, nan]]","[0, -1.2211293203518707, 2511.432084977738]",0-
2352,46220,Custom_9,Custom_9,"[[69.35, 68.22, nan, 68.89, 63.61, 64.8, 68.44], [57.345917361164155, 53.77327026625056, nan, 58.56273027368801, 52.25077467430107, 53.10654884133858, 56.074220606852144]]","[-1225.0651294910233, 0.304028902938431, 1234146.2231896059]",-+
2353,46220,DIABETE3,RESP046,"[[11.36, 9.79, nan, 11.34, 13.26, 11.35, 11.44], [8.18, 7.14, nan, 8.69, 10.03, 8.76, 8.32]]","[0, 0.17518768969287854, -341.31419397982654]",0+
2354,46220,DRNKANY5,RESP046,"[[40.79, 45.07, nan, 41.98, 44.26, 46.68, 43.57], [34.91, 38.03, nan, 36.94, 38.62, 41.11, 37.65]]","[0, 0.36264247866667265, -686.5139225304183]",0+
2355,46220,_HCVU651,RESP046,"[[79.11, 70.88, nan, 83.99, 84.7, 83.75, 83.26], [73.23, 62.45, nan, 79.6, 79.47, 79.05, 77.36]]","[0, 1.928538191546933, -3804.756363568322]",0+
2356,46220,_RFHLTH,RESP061,"[[80.86, 73.39, nan, 78.55, 76.36, 79.44, 81.1], [76.82, 67.47, nan, 74.71, 71.97, 75.66, 77.08]]","[-2037.8582348611603, 0.5060980872410086, 2051488.7780377006]",-+
2357,46220,_RFHYPE5,RESP046,"[[37.66, nan, nan, nan, 37.42, nan, 39.56], [32.43, nan, nan, nan, 32.48, nan, 34.33]]","[0, 0.26673635726373796, -499.04639631379473]",0+
2358,46220,_RFSMOK3,RESP046,"[[23.77, 23.9, nan, 21.56, 23.33, 22.68, 19.85], [18.62, 17.49, nan, 17.27, 18.16, 17.66, 14.87]]","[0, -0.5043004220647406, 1038.3438934458998]",0-
2359,46220,_TOTINDA,RESP046,"[[70.08, 74.09, nan, 70.33, 65.09, 73.27, 67.7], [64.93, 68.78, nan, 65.31, 59.45, 68.72, 62.27]]","[0, -0.6274452090770425, 1333.5856426777154]",0-
2360,46340,BLOODCHO,RESP046,"[[73.45, nan, nan, nan, nan, nan, nan], [62.0, nan, nan, nan, nan, nan, nan]]","[0, 0, 73.45]",00
2361,46340,Custom_8,Custom_8,"[[56.65078284547312, nan, nan, nan, nan, nan, nan], [43.14029182548281, nan, nan, nan, nan, nan, nan]]","[0, 0, 56.65078284547312]",00
2362,46340,Custom_9,Custom_9,"[[67.17, nan, nan, nan, nan, nan, nan], [52.433796282624215, nan, nan, nan, nan, nan, nan]]","[0, 0, 67.17]",00
2363,46340,DIABETE3,RESP046,"[[8.09, nan, nan, nan, nan, nan, nan], [5.56, nan, nan, nan, nan, nan, nan]]","[0, 0, 8.09]",00
2364,46340,DRNKANY5,RESP046,"[[40.68, nan, nan, nan, nan, nan, nan], [31.49, nan, nan, nan, nan, nan, nan]]","[0, 0, 40.68]",00
2365,46340,_HCVU651,RESP046,"[[69.35, nan, nan, nan, nan, nan, nan], [56.28, nan, nan, nan, nan, nan, nan]]","[0, 0, 69.35]",00
2366,46340,_RFHLTH,RESP061,"[[83.98, nan, nan, nan, nan, nan, nan], [79.39, nan, nan, nan, nan, nan, nan]]","[0, 0, 83.98]",00
2367,46340,_RFHYPE5,RESP046,"[[32.93, nan, nan, nan, nan, nan, nan], [25.91, nan, nan, nan, nan, nan, nan]]","[0, 0, 32.93]",00
2368,46340,_RFSMOK3,RESP046,"[[15.07, nan, nan, nan, nan, nan, nan], [8.05, nan, nan, nan, nan, nan, nan]]","[0, 0, 15.07]",00
2369,46340,_TOTINDA,RESP046,"[[74.46, nan, nan, nan, nan, nan, nan], [67.91, nan, nan, nan, nan, nan, nan]]","[0, 0, 74.46]",00
2370,46520,Custom_9,Custom_9,"[[nan, 55.769999999999996, nan, nan, nan, nan, nan], [nan, 51.208421325900424, nan, nan, nan, nan, nan]]","[0, 0, 55.769999999999996]",00
2371,46520,DIABETE3,RESP046,"[[nan, 7.75, nan, nan, nan, nan, nan], [nan, 6.5, nan, nan, nan, nan, nan]]","[0, 0, 7.75]",00
2372,46520,DRNKANY5,RESP046,"[[nan, 49.21, nan, nan, nan, nan, nan], [nan, 47.0, nan, nan, nan, nan, nan]]","[0, 0, 49.21]",00
2373,46520,_HCVU651,RESP046,"[[nan, 87.84, nan, nan, nan, nan, nan], [nan, 86.02, nan, nan, nan, nan, nan]]","[0, 0, 87.84]",00
2374,46520,_RFHLTH,RESP061,"[[nan, 85.27, nan, nan, nan, nan, nan], [nan, 83.68, nan, nan, nan, nan, nan]]","[0, 0, 85.27]",00
2375,46520,_RFSMOK3,RESP046,"[[nan, 14.04, nan, nan, nan, nan, nan], [nan, 12.41, nan, nan, nan, nan, nan]]","[0, 0, 14.04]",00
2376,46520,_TOTINDA,RESP046,"[[nan, 81.42, nan, nan, nan, nan, nan], [nan, 79.64, nan, nan, nan, nan, nan]]","[0, 0, 81.42]",00
2377,46540,Custom_9,Custom_9,"[[nan, nan, nan, nan, nan, 68.34, nan], [nan, nan, nan, nan, nan, 58.085376652455736, nan]]","[0, 0, 68.34]",00
2378,46540,DIABETE3,RESP046,"[[nan, nan, nan, nan, nan, 14.77, nan], [nan, nan, nan, nan, nan, 11.61, nan]]","[0, 0, 14.77]",00
2379,46540,DRNKANY5,RESP046,"[[nan, nan, nan, nan, nan, 58.91, nan], [nan, nan, nan, nan, nan, 54.25, nan]]","[0, 0, 58.91]",00
2380,46540,_HCVU651,RESP046,"[[nan, nan, nan, nan, nan, 92.29, nan], [nan, nan, nan, nan, nan, 88.9, nan]]","[0, 0, 92.29]",00
2381,46540,_RFHLTH,RESP061,"[[nan, nan, nan, nan, nan, 82.16, nan], [nan, nan, nan, nan, nan, 78.51, nan]]","[0, 0, 82.16]",00
2382,46540,_RFSMOK3,RESP046,"[[nan, nan, nan, nan, nan, 17.45, nan], [nan, nan, nan, nan, nan, 13.73, nan]]","[0, 0, 17.45]",00
2383,46540,_TOTINDA,RESP046,"[[nan, nan, nan, nan, nan, 71.86, nan], [nan, nan, nan, nan, nan, 67.67, nan]]","[0, 0, 71.86]",00
2384,47220,Custom_9,Custom_9,"[[nan, 72.49000000000001, nan, nan, nan, nan, nan], [nan, 58.12267596244869, nan, nan, nan, nan, nan]]","[0, 0, 72.49000000000001]",00
2385,47220,DIABETE3,RESP046,"[[nan, 13.4, nan, nan, nan, nan, nan], [nan, 9.05, nan, nan, nan, nan, nan]]","[0, 0, 13.4]",00
2386,47220,DRNKANY5,RESP046,"[[nan, 46.9, nan, nan, nan, nan, nan], [nan, 40.06, nan, nan, nan, nan, nan]]","[0, 0, 46.9]",00
2387,47220,_HCVU651,RESP046,"[[nan, 74.15, nan, nan, nan, nan, nan], [nan, 66.17, nan, nan, nan, nan, nan]]","[0, 0, 74.15]",00
2388,47220,_RFHLTH,RESP061,"[[nan, 76.54, nan, nan, nan, nan, nan], [nan, 70.88, nan, nan, nan, nan, nan]]","[0, 0, 76.54]",00
2389,47220,_RFSMOK3,RESP046,"[[nan, 25.62, nan, nan, nan, nan, nan], [nan, 19.6, nan, nan, nan, nan, nan]]","[0, 0, 25.62]",00
2390,47220,_TOTINDA,RESP046,"[[nan, 70.87, nan, nan, nan, nan, nan], [nan, 65.23, nan, nan, nan, nan, nan]]","[0, 0, 70.87]",00
2391,47260,BLOODCHO,RESP046,"[[80.79, nan, 82.95, nan, 84.16, nan, nan], [77.09, nan, 79.93, nan, 81.38, nan, nan]]","[0, 0.86337682385824, -1655.352536978125]",0+
2392,47260,Custom_8,Custom_8,"[[45.277880925857154, nan, 42.90536467751658, nan, 42.79942965779468, nan, nan], [39.88722822968144, nan, 38.765698448735904, nan, 38.809566784654784, nan, nan]]","[0, -0.6682926648464037, 1388.9785312815175]",0-
2393,47260,Custom_9,Custom_9,"[[63.53, 66.21000000000001, 64.34, 66.65, 66.78, 67.47, 69.56], [55.21134626276583, 59.00005547871553, 57.36311674169619, 59.91344301590197, 60.01999260355434, 60.84142549261155, 62.92937408686028]]","[0, 0.828432523339029, -1602.1077843536668]",0+
2394,47260,DIABETE3,RESP046,"[[12.14, 10.14, 10.25, 9.82, 11.71, 10.43, 12.08], [9.57, 8.42, 8.35, 8.25, 9.87, 8.92, 10.47]]","[-809.1504883595801, 0.20089471151065244, 814770.9948593063]",-+
2395,47260,DRNKANY5,RESP046,"[[60.72, 57.29, 55.4, 53.94, 58.71, 54.31, 55.78], [56.78, 53.84, 51.93, 50.75, 55.52, 51.13, 52.62]]","[-1273.4195354964368, 0.31598211962803574, 1283036.8733863]",-+
2396,47260,_HCVU651,RESP046,"[[82.46, 80.39, 85.24, 86.29, 88.3, 86.25, 85.56], [78.81, 76.92, 82.4, 83.64, 85.83, 83.47, 82.76]]","[931.598265454436, -0.2310707169777768, -938885.0764638479]",+-
2397,47260,_RFHLTH,RESP061,"[[82.41, 82.81, 84.56, 82.92, 85.37, 84.5, 84.14], [79.23, 80.22, 82.29, 80.45, 83.27, 82.29, 81.93]]","[0, 0.3609184766060991, -643.1584694042945]",0+
2398,47260,_RFHYPE5,RESP046,"[[33.42, nan, 31.98, nan, 32.38, nan, 33.31], [29.85, nan, 29.06, nan, 29.62, nan, 30.59]]","[-609.926267491711, 0.1514217891392734, 614227.0646676389]",-+
2399,47260,_RFSMOK3,RESP046,"[[24.05, 20.63, 21.05, 21.82, 19.08, 16.13, 16.21], [20.35, 17.69, 17.97, 18.9, 16.38, 13.84, 13.9]]","[0, -1.2173825393071995, 2471.7686333367674]",0-
2400,47260,_TOTINDA,RESP046,"[[76.38, 79.29, 73.8, 76.44, 75.85, 78.99, 74.48], [73.01, 76.55, 70.64, 73.75, 73.15, 76.52, 71.79]]","[0, -0.14062285008678907, 359.4589377849023]",0-
2401,47644,BLOODCHO,RESP046,"[[86.75, nan, nan, nan, nan, nan, nan], [84.32, nan, nan, nan, nan, nan, nan]]","[0, 0, 86.75]",00
2402,47644,Custom_8,Custom_8,"[[50.95100864553315, nan, nan, nan, nan, nan, nan], [47.00652008708262, nan, nan, nan, nan, nan, nan]]","[0, 0, 50.95100864553315]",00
2403,47644,Custom_9,Custom_9,"[[60.92999999999999, nan, nan, nan, nan, nan, nan], [54.779813010972745, nan, nan, nan, nan, nan, nan]]","[0, 0, 60.92999999999999]",00
2404,47644,DIABETE3,RESP046,"[[8.55, nan, nan, nan, nan, nan, nan], [7.02, nan, nan, nan, nan, nan, nan]]","[0, 0, 8.55]",00
2405,47644,DRNKANY5,RESP046,"[[61.08, nan, nan, nan, nan, nan, nan], [58.0, nan, nan, nan, nan, nan, nan]]","[0, 0, 61.08]",00
2406,47644,_HCVU651,RESP046,"[[84.51, nan, nan, nan, nan, nan, nan], [81.81, nan, nan, nan, nan, nan, nan]]","[0, 0, 84.51]",00
2407,47644,_RFHLTH,RESP061,"[[85.92, nan, nan, nan, nan, nan, nan], [83.8, nan, nan, nan, nan, nan, nan]]","[0, 0, 85.92]",00
2408,47644,_RFHYPE5,RESP046,"[[32.37, nan, nan, nan, nan, nan, nan], [29.65, nan, nan, nan, nan, nan, nan]]","[0, 0, 32.37]",00
2409,47644,_RFSMOK3,RESP046,"[[22.13, nan, nan, nan, nan, nan, nan], [19.29, nan, nan, nan, nan, nan, nan]]","[0, 0, 22.13]",00
2410,47644,_TOTINDA,RESP046,"[[79.11, nan, nan, nan, nan, nan, nan], [76.58, nan, nan, nan, nan, nan, nan]]","[0, 0, 79.11]",00
2411,47664,BLOODCHO,RESP046,"[[nan, nan, 85.42, nan, 87.9, nan, nan], [nan, nan, 83.11, nan, 85.84, nan, nan]]","[0, 1.2400000000000015, -2410.700000000003]",0+
2412,47664,Custom_8,Custom_8,"[[nan, nan, 47.014750643877306, nan, 42.96928327645052, nan, nan], [nan, nan, 43.705292593041726, nan, 39.81232849912513, nan, nan]]","[0, -2.022733683713394, 4118.777655958939]",0-
2413,47664,Custom_9,Custom_9,"[[nan, 64.57, 65.68, 63.870000000000005, 65.46000000000001, 64.25, 66.67], [nan, 58.938188568497694, 59.978026657375544, 58.13180341919171, 59.7294066624825, 59.145286491878316, 61.29705853372661]]","[0, 0.22779134412543017, -393.78360192437856]",0+
2414,47664,DIABETE3,RESP046,"[[nan, 8.23, 9.61, 9.7, 9.4, 10.19, 10.06], [nan, 6.94, 8.22, 8.27, 7.99, 8.82, 8.63]]","[323.2057910036649, -0.0801463621180798, -325837.5070932419]",+-
