,Locationabbr,QuestionID,RESPONSEID,Confidence_limit_High_2011,Confidence_limit_High_2012,Confidence_limit_High_2013,Confidence_limit_High_2014,Confidence_limit_High_2015,Confidence_limit_High_2016,Confidence_limit_High_2017,Confidence_limit_Low_2011,Confidence_limit_Low_2012,Confidence_limit_Low_2013,Confidence_limit_Low_2014,Confidence_limit_Low_2015,Confidence_limit_Low_2016,Confidence_limit_Low_2017,Data_value_2011,Data_value_2012,Data_value_2013,Data_value_2014,Data_value_2015,Data_value_2016,Data_value_2017,Sample_Size_2011,Sample_Size_2012,Sample_Size_2013,Sample_Size_2014,Sample_Size_2015,Sample_Size_2016,Sample_Size_2017,mean_and_cl,anova_p,param_list,trend_class
1851,39340,_RFHLTH,RESP061,89.8,90.5,91.19,90.88,91.32,91.83,89.98,85.48,86.78,87.85,87.94,87.88,88.15,86.22,87.64,88.64,89.52,89.41,89.6,89.99,88.1,1481.0,1516.0,1643.0,1904.0,1589.0,1323.0,1563.0,"[[87.64, 88.64, 89.52, 89.41, 89.6, 89.99, 88.1], [85.48, 86.78, 87.85, 87.94, 87.88, 88.15, 86.22]]",1.1102230246251565e-16,"[808.4036921565164, -0.2006599782855178, -814119.022750031]",+-
1852,39340,_RFHYPE5,RESP046,21.85,,21.01,,21.08,,20.07,17.15,,17.09,,17.04,,16.07,19.5,,19.05,,19.06,,18.07,422.0,,450.0,,407.0,,431.0,"[[19.5, nan, 19.05, nan, 19.06, nan, 18.07], [17.15, nan, 17.09, nan, 17.04, nan, 16.07]]",1.1102230246251565e-16,"[0, -0.2109175502052555, 443.7056941256765]",0-
1853,39340,_RFSMOK3,RESP046,10.46,6.54,8.17,6.79,6.0,6.66,5.42,6.38,3.76,5.19,4.47,3.6,3.8,2.98,8.42,5.15,6.68,5.63,4.8,5.23,4.2,112.0,70.0,103.0,108.0,80.0,77.0,62.0,"[[8.42, 5.15, 6.68, 5.63, 4.8, 5.23, 4.2], [6.38, 3.76, 5.19, 4.47, 3.6, 3.8, 2.98]]",1.1102230246251565e-16,"[0, -0.6013705791080888, 1217.0443512248828]",0-
1854,39340,_TOTINDA,RESP046,86.66,87.55,83.44,87.35,84.7,89.62,83.03,82.26,83.39,78.82,83.75,80.38,85.26,78.33,84.46,85.47,81.13,85.55,82.54,87.44,80.68,1360.0,1469.0,1404.0,1831.0,1337.0,1308.0,1376.0,"[[84.46, 85.47, 81.13, 85.55, 82.54, 87.44, 80.68], [82.26, 83.39, 78.82, 83.75, 80.38, 85.26, 78.33]]",1.1102230246251565e-16,"[0, -0.23300410252661446, 552.9647442419451]",0-
1855,39580,BLOODCHO,RESP046,90.09,,86.6,,90.93,,,83.39,,80.02,,85.09,,,86.74,,83.31,,88.01,,,800.0,,555.0,,589.0,,,"[[86.74, nan, 83.31, nan, 88.01, nan, nan], [83.39, nan, 80.02, nan, 85.09, nan, nan]]",1.1102230246251565e-16,"[0, 0.2180653874270793, -353.04733956764505]",0+
1856,39580,Custom_8,Custom_8,41.4503255516011,,46.86867475896041,,42.81465125507792,,,31.388041983561465,,35.42636785297094,,32.835843006937765,,,36.41918376758128,,41.147521305965675,,37.82524713100784,,,299.0,,214.0,,205.0,,,"[[36.41918376758128, nan, 41.147521305965675, nan, 37.82524713100784, nan, nan], [31.388041983561465, nan, 35.42636785297094, nan, 32.835843006937765, nan, nan]]",1.1102230246251565e-16,"[0, 0.3581328117012108, -682.2104778691363]",0+
1857,39580,Custom_9,Custom_9,74.64188632115504,68.54596580962304,70.11502637419791,70.59103714342353,69.99373314256982,73.06502414841977,,55.07811367884496,53.45403419037696,52.10497362580209,52.84896285657646,52.84626685743019,53.394975851580234,,64.86,61.0,61.11,61.72,61.42,63.230000000000004,,554.0,555.0,390.0,424.0,384.0,358.0,,"[[64.86, 61.0, 61.11, 61.72, 61.42, 63.230000000000004, nan], [55.07811367884496, 53.45403419037696, 52.10497362580209, 52.84896285657646, 52.84626685743019, 53.394975851580234, nan]]",5.728195695553495e-12,"[-1918.3243891392408, 0.47630973085376355, 1931560.6095870116]",-+
1858,39580,DIABETE3,RESP046,10.06,10.04,13.38,9.6,10.16,9.33,,5.78,6.08,8.36,5.4,5.92,5.05,,7.92,8.06,10.87,7.5,8.04,7.19,,95.0,96.0,90.0,69.0,65.0,57.0,,"[[7.92, 8.06, 10.87, 7.5, 8.04, 7.19, nan], [5.78, 6.08, 8.36, 5.4, 5.92, 5.05, nan]]",1.1102230246251565e-16,"[1204.0137285193287, -0.29904186773462954, -1211902.1452643678]",+-
1859,39580,DRNKANY5,RESP046,65.5,59.32,56.94,59.4,57.81,64.82,,56.44,51.44,47.88,50.54,49.07,55.72,,60.97,55.38,52.41,54.97,53.44,60.27,,452.0,486.0,327.0,358.0,348.0,352.0,,"[[60.97, 55.38, 52.41, 54.97, 53.44, 60.27, nan], [56.44, 51.44, 47.88, 50.54, 49.07, 55.72, nan]]",1.1102230246251565e-16,"[-4892.269547715057, 1.2148192599060015, 4925538.770880147]",-+
1860,39580,_HCVU651,RESP046,85.71,81.87,85.3,87.43,87.53,87.68,,77.29,74.77,78.44,80.61,80.35,80.24,,81.5,78.32,81.87,84.02,83.94,83.96,,557.0,588.0,444.0,459.0,455.0,405.0,,"[[81.5, 78.32, 81.87, 84.02, 83.94, 83.96, nan], [77.29, 74.77, 78.44, 80.61, 80.35, 80.24, nan]]",1.1102230246251565e-16,"[0, 0.8163080419943063, -1561.3070506804565]",0+
1861,39580,_RFHLTH,RESP061,90.8,88.14,88.01,88.61,89.62,90.04,,85.08,82.92,81.85,82.73,83.78,83.72,,87.94,85.53,84.93,85.67,86.7,86.88,,755.0,778.0,560.0,605.0,590.0,536.0,,"[[87.94, 85.53, 84.93, 85.67, 86.7, 86.88, nan], [85.08, 82.92, 81.85, 82.73, 83.78, 83.72, nan]]",1.1102230246251565e-16,"[-1373.6218910004955, 0.3410915622883645, 1383025.5973850738]",-+
1862,39580,_RFHYPE5,RESP046,29.83,,33.17,,33.28,,,22.47,,25.37,,25.64,,,26.15,,29.27,,29.46,,,296.0,,224.0,,211.0,,,"[[26.15, nan, 29.27, nan, 29.46, nan, nan], [22.47, nan, 25.37, nan, 25.64, nan, nan]]",1.1102230246251565e-16,"[0, 0.8178985215209008, -1618.1101796754517]",0+
1863,39580,_RFSMOK3,RESP046,19.82,19.47,17.3,19.36,16.05,15.65,,12.8,13.75,11.1,12.42,10.09,9.27,,16.31,16.61,14.2,15.89,13.07,12.46,,127.0,146.0,93.0,98.0,79.0,72.0,,"[[16.31, 16.61, 14.2, 15.89, 13.07, 12.46, nan], [12.8, 13.75, 11.1, 12.42, 10.09, 9.27, nan]]",1.1102230246251565e-16,"[0, -0.7694476903481109, 1564.0700448171128]",0-
1864,39580,_TOTINDA,RESP046,82.19,83.29,82.62,86.96,81.16,87.41,,74.71,77.13,75.44,80.64,73.76,81.03,,78.45,80.21,79.03,83.8,77.46,84.22,,666.0,749.0,484.0,598.0,499.0,514.0,,"[[78.45, 80.21, 79.03, 83.8, 77.46, 84.22, nan], [74.71, 77.13, 75.44, 80.64, 73.76, 81.03, nan]]",1.1102230246251565e-16,"[0, 0.6355592385684865, -1199.4578802295398]",0+
1865,39660,BLOODCHO,RESP046,81.7,,84.02,,83.44,,,71.7,,76.3,,75.06,,,76.7,,80.16,,79.25,,,979.0,,735.0,,1142.0,,,"[[76.7, nan, 80.16, nan, 79.25, nan, nan], [71.7, nan, 76.3, nan, 75.06, nan, nan]]",1.1102230246251565e-16,"[0, 0.6882057303119646, -1306.8033750111244]",0+
1866,39660,Custom_8,Custom_8,55.34846338939459,,49.55879033844912,,50.52853420139294,,,39.51463960930163,,37.6418084639461,,38.80900523078372,,,47.43155149934811,,43.60029940119761,,44.66876971608833,,,441.0,,286.0,,470.0,,,"[[47.43155149934811, nan, 43.60029940119761, nan, 44.66876971608833, nan, nan], [39.51463960930163, nan, 37.6418084639461, nan, 38.80900523078372, nan, nan]]",1.1102230246251565e-16,"[0, -0.7929542350178584, 1641.5669411785302]",0-
1867,39660,Custom_9,Custom_9,73.77564647530458,75.43647259613817,75.61708421748192,70.61502201993629,70.59465213205132,71.66154028421842,83.29307787040541,51.38435352469541,58.20352740386184,56.9629157825181,53.5849779800637,52.125347867948676,51.85845971578159,60.80692212959458,62.58,66.82000000000001,66.29,62.099999999999994,61.36,61.760000000000005,72.05,703.0,649.0,535.0,833.0,808.0,592.0,687.0,"[[62.58, 66.82000000000001, 66.29, 62.099999999999994, 61.36, 61.760000000000005, 72.05], [51.38435352469541, 58.20352740386184, 56.9629157825181, 53.5849779800637, 52.125347867948676, 51.85845971578159, 60.80692212959458]]",1.1102230246251565e-16,"[-2030.0448127706577, 0.5041630740408103, 2043588.5935129863]",-+
1868,39660,DIABETE3,RESP046,14.23,8.79,11.33,11.86,13.92,8.54,13.59,7.33,5.11,6.91,7.58,8.44,4.58,8.45,10.78,6.95,9.12,9.72,11.18,6.56,11.02,129.0,94.0,97.0,165.0,157.0,97.0,147.0,"[[10.78, 6.95, 9.12, 9.72, 11.18, 6.56, 11.02], [7.33, 5.11, 6.91, 7.58, 8.44, 4.58, 8.45]]",1.1102230246251565e-16,"[0, -0.010213850140434364, 30.462308664003118]",0-
1869,39660,DRNKANY5,RESP046,59.85,59.66,62.22,60.89,59.52,65.65,61.06,48.71,51.42,53.44,52.89,50.74,55.53,50.98,54.28,55.54,57.83,56.89,55.13,60.59,56.02,595.0,553.0,463.0,759.0,677.0,514.0,522.0,"[[54.28, 55.54, 57.83, 56.89, 55.13, 60.59, 56.02], [48.71, 51.42, 53.44, 52.89, 50.74, 55.53, 50.98]]",1.1102230246251565e-16,"[0, 0.502318772949502, -955.0877597715483]",0+
1870,39660,_HCVU651,RESP046,82.59,90.08,91.33,89.24,88.18,92.39,93.43,71.65,84.04,84.95,82.46,79.32,83.25,86.07,77.12,87.06,88.14,85.85,83.75,87.82,89.75,614.0,640.0,512.0,762.0,669.0,494.0,557.0,"[[77.12, 87.06, 88.14, 85.85, 83.75, 87.82, 89.75], [71.65, 84.04, 84.95, 82.46, 79.32, 83.25, 86.07]]",1.1102230246251565e-16,"[0, 1.6952471844351824, -3329.6564170436836]",0+
1871,39660,_RFHLTH,RESP061,85.06,88.61,88.71,87.56,88.01,88.8,87.79,76.9,83.05,83.07,82.0,82.17,81.7,81.29,80.98,85.83,85.89,84.78,85.09,85.25,84.54,953.0,884.0,733.0,1200.0,1097.0,799.0,877.0,"[[80.98, 85.83, 85.89, 84.78, 85.09, 85.25, 84.54], [76.9, 83.05, 83.07, 82.0, 82.17, 81.7, 81.29]]",1.1102230246251565e-16,"[1315.855305280454, -0.3265762804440203, -1325389.359171092]",+-
1872,39660,_RFHYPE5,RESP046,33.42,,37.12,,36.53,,40.65,24.1,,29.16,,28.97,,31.59,28.76,,33.14,,32.75,,36.12,442.0,,339.0,,556.0,,464.0,"[[28.76, nan, 33.14, nan, 32.75, nan, 36.12], [24.1, nan, 29.16, nan, 28.97, nan, 31.59]]",1.1102230246251565e-16,"[0, 1.1232728238993845, -2229.598062240715]",0+
1873,39660,_RFSMOK3,RESP046,27.77,28.33,26.57,23.64,25.04,22.52,24.17,18.13,21.15,18.85,16.94,17.2,13.94,15.35,22.95,24.74,22.71,20.29,21.12,18.23,19.76,192.0,215.0,160.0,232.0,204.0,127.0,154.0,"[[22.95, 24.74, 22.71, 20.29, 21.12, 18.23, 19.76], [18.13, 21.15, 18.85, 16.94, 17.2, 13.94, 15.35]]",1.1102230246251565e-16,"[0, -0.7975034229855965, 1627.4999723968476]",0-
1874,39660,_TOTINDA,RESP046,80.99,82.11,83.0,82.51,84.16,84.91,82.32,71.77,75.61,75.94,75.93,77.1,77.31,74.52,76.38,78.86,79.47,79.22,80.63,81.11,78.42,821.0,810.0,635.0,1128.0,993.0,762.0,777.0,"[[76.38, 78.86, 79.47, 79.22, 80.63, 81.11, 78.42], [71.77, 75.61, 75.94, 75.93, 77.1, 77.31, 74.52]]",1.1102230246251565e-16,"[1177.2254610032148, -0.292154144019227, -1185817.2723073284]",+-
1875,39900,BLOODCHO,RESP046,80.79,,82.55,,85.68,,,72.55,,76.99,,77.96,,,76.67,,79.77,,81.82,,,1466.0,,1537.0,,822.0,,,"[[76.67, nan, 79.77, nan, 81.82, nan, nan], [72.55, nan, 76.99, nan, 77.96, nan, nan]]",1.1102230246251565e-16,"[0, 1.2908459594738524, -2519.125112186944]",0+
1876,39900,Custom_8,Custom_8,52.26649760947932,,50.416715565716814,,55.4230161284569,,,41.381604646944304,,42.04912372223606,,43.45256441419772,,,46.82405112821181,,46.23291964397644,,49.43779027132731,,,590.0,,648.0,,384.0,,,"[[46.82405112821181, nan, 46.23291964397644, nan, 49.43779027132731, nan, nan], [41.381604646944304, nan, 42.04912372223606, nan, 43.45256441419772, nan, nan]]",1.1102230246251565e-16,"[0, 0.6725514067397526, -1306.118450222453]",0+
1877,39900,Custom_9,Custom_9,66.46513140271013,64.41436319570693,65.79106290316825,66.70213425795535,66.13581514431577,69.4147149541575,68.2068154745874,51.434868597289864,50.085636804293074,53.08893709683174,52.87786574204465,49.604184855684224,55.6452850458425,54.39318452541259,58.949999999999996,57.25,59.44,59.79,57.87,62.53,61.3,933.0,844.0,1025.0,671.0,493.0,784.0,714.0,"[[58.949999999999996, 57.25, 59.44, 59.79, 57.87, 62.53, 61.3], [51.434868597289864, 50.085636804293074, 53.08893709683174, 52.87786574204465, 49.604184855684224, 55.6452850458425, 54.39318452541259]]",1.1102230246251565e-16,"[0, 0.5272142692473049, -1002.347754018372]",0+
1878,39900,DIABETE3,RESP046,12.34,8.01,9.47,8.02,10.33,11.89,9.36,7.24,4.87,6.53,5.12,5.79,8.09,5.98,9.79,6.44,8.0,6.57,8.06,9.99,7.67,150.0,139.0,173.0,112.0,92.0,150.0,115.0,"[[9.79, 6.44, 8.0, 6.57, 8.06, 9.99, 7.67], [7.24, 4.87, 6.53, 5.12, 5.79, 8.09, 5.98]]",1.1102230246251565e-16,"[-696.9953237787377, 0.1730323065715193, 701903.2771354694]",-+
1879,39900,DRNKANY5,RESP046,63.82,63.71,61.2,62.51,61.45,63.63,63.91,55.44,56.37,54.96,54.95,52.43,57.09,57.05,59.63,60.04,58.08,58.73,56.94,60.36,60.48,968.0,891.0,1069.0,697.0,562.0,841.0,754.0,"[[59.63, 60.04, 58.08, 58.73, 56.94, 60.36, 60.48], [55.44, 56.37, 54.96, 54.95, 52.43, 57.09, 57.05]]",1.1102230246251565e-16,"[-1032.364848186997, 0.2563085639047049, 1039603.0387497025]",-+
1880,39900,_HCVU651,RESP046,74.42,75.35,80.21,86.04,92.37,88.63,90.64,64.58,66.85,74.13,78.68,85.07,83.03,85.08,69.5,71.1,77.17,82.36,88.72,85.83,87.86,919.0,751.0,990.0,662.0,521.0,788.0,709.0,"[[69.5, 71.1, 77.17, 82.36, 88.72, 85.83, 87.86], [64.58, 66.85, 74.13, 78.68, 85.07, 83.03, 85.08]]",1.1102230246251565e-16,"[1614.3062461119043, -0.39990902677586176, -1629021.1771840844]",+-
1881,39900,_RFHLTH,RESP061,83.22,86.34,84.5,85.63,87.18,84.01,83.81,76.28,80.82,79.6,80.03,81.06,78.87,78.41,79.75,83.58,82.05,82.83,84.12,81.44,81.11,1401.0,1232.0,1495.0,985.0,776.0,1145.0,1029.0,"[[79.75, 83.58, 82.05, 82.83, 84.12, 81.44, 81.11], [76.28, 80.82, 79.6, 80.03, 81.06, 78.87, 78.41]]",1.1102230246251565e-16,"[1344.1903791158077, -0.33368658384849775, -1353617.7414040202]",+-
1882,39900,_RFHYPE5,RESP046,33.43,,30.74,,36.66,,34.08,26.37,,25.48,,28.58,,28.12,29.9,,28.11,,32.62,,31.1,595.0,,626.0,,350.0,,469.0,"[[29.9, nan, 28.11, nan, 32.62, nan, 31.1], [26.37, nan, 25.48, nan, 28.58, nan, 28.12]]",1.1102230246251565e-16,"[0, 0.4181954117226717, -811.3758593762092]",0+
1883,39900,_RFSMOK3,RESP046,26.53,20.53,17.52,17.81,22.87,17.99,17.23,19.27,14.33,13.16,12.05,15.11,13.17,12.13,22.9,17.43,15.34,14.93,18.99,15.58,14.68,281.0,233.0,271.0,158.0,137.0,181.0,162.0,"[[22.9, 17.43, 15.34, 14.93, 18.99, 15.58, 14.68], [19.27, 14.33, 13.16, 12.05, 15.11, 13.17, 12.13]]",1.1102230246251565e-16,"[0, -0.9770120424738062, 1985.438278782704]",0-
1884,39900,_TOTINDA,RESP046,84.77,85.25,84.04,86.6,83.52,80.75,81.51,78.69,79.85,78.98,81.26,76.5,75.11,75.51,81.73,82.55,81.51,83.93,80.01,77.93,78.51,1285.0,1211.0,1349.0,999.0,699.0,1098.0,942.0,"[[81.73, 82.55, 81.51, 83.93, 80.01, 77.93, 78.51], [78.69, 79.85, 78.98, 81.26, 76.5, 75.11, 75.51]]",1.1102230246251565e-16,"[814.3209935089088, -0.20234579512037024, -819206.648046301]",+-
1885,40060,BLOODCHO,RESP046,88.76,,85.77,,86.1,,,80.02,,79.61,,80.42,,,84.39,,82.69,,83.26,,,900.0,,1162.0,,1200.0,,,"[[84.39, nan, 82.69, nan, 83.26, nan, nan], [80.02, nan, 79.61, nan, 80.42, nan, nan]]",1.1102230246251565e-16,"[0, -0.35046554903747273, 788.9774454676193]",0-
1886,40060,Custom_8,Custom_8,49.30743594482678,,49.034038703989054,,,,,37.62229506595648,,39.87634949289085,,,,,43.46486550539163,,44.455194098439954,,,,,390.0,,461.0,,,,,"[[43.46486550539163, nan, 44.455194098439954, nan, nan, nan, nan], [37.62229506595648, nan, 39.87634949289085, nan, nan, nan, nan]]",7.482909309963759e-07,"[0, 0.4951642965241625, -952.3105348046992]",0+
1887,40060,Custom_9,Custom_9,74.16541686307059,73.27612071730613,73.14561522857585,73.38833082154682,74.17833546165126,77.22764708313078,73.07907761827744,53.8345831369294,56.34387928269388,58.39438477142414,59.01166917845318,59.821664538348735,62.99235291686923,56.600922381722576,64.0,64.81,65.77,66.2,67.0,70.11,64.84,615.0,620.0,820.0,906.0,861.0,914.0,955.0,"[[64.0, 64.81, 65.77, 66.2, 67.0, 70.11, 64.84], [53.8345831369294, 56.34387928269388, 58.39438477142414, 59.01166917845318, 59.821664538348735, 62.99235291686923, 56.600922381722576]]",1.1102230246251565e-16,"[917.188106424198, -0.22759559438426646, -923977.5346955034]",+-
1888,40060,DIABETE3,RESP046,13.5,13.06,12.11,12.04,13.06,12.92,12.92,8.02,8.7,7.99,8.24,9.22,9.16,8.8,10.76,10.88,10.05,10.14,11.14,11.04,10.86,131.0,138.0,155.0,175.0,179.0,191.0,211.0,"[[10.76, 10.88, 10.05, 10.14, 11.14, 11.04, 10.86], [8.02, 8.7, 7.99, 8.24, 9.22, 9.16, 8.8]]",1.1102230246251565e-16,"[-188.91799519234655, 0.04691450714289229, 190196.91057376674]",-+
1889,40060,DRNKANY5,RESP046,62.85,60.09,57.31,61.23,59.34,56.21,62.53,53.29,51.75,50.17,54.37,52.6,49.47,54.77,58.07,55.92,53.74,57.8,55.97,52.84,58.65,484.0,519.0,648.0,786.0,725.0,723.0,816.0,"[[58.07, 55.92, 53.74, 57.8, 55.97, 52.84, 58.65], [53.29, 51.75, 50.17, 54.37, 52.6, 49.47, 54.77]]",1.1102230246251565e-16,"[-1253.9234596905746, 0.31129089910535346, 1262799.8832974178]",-+
1890,40060,_HCVU651,RESP046,86.12,88.12,86.72,89.23,90.89,90.14,91.29,75.92,80.48,80.56,83.47,85.01,84.7,84.11,81.02,84.3,83.64,86.35,87.95,87.42,87.7,616.0,583.0,815.0,921.0,905.0,858.0,938.0,"[[81.02, 84.3, 83.64, 86.35, 87.95, 87.42, 87.7], [75.92, 80.48, 80.56, 83.47, 85.01, 84.7, 84.11]]",1.1102230246251565e-16,"[857.8504075030653, -0.2127016768106635, -864864.6648925171]",+-
1891,40060,_RFHLTH,RESP061,86.89,87.57,86.98,87.52,89.24,86.5,87.92,80.19,81.69,82.24,82.78,84.84,81.92,82.98,83.54,84.63,84.61,85.15,87.04,84.21,85.45,814.0,837.0,1082.0,1239.0,1179.0,1174.0,1272.0,"[[83.54, 84.63, 84.61, 85.15, 87.04, 84.21, 85.45], [80.19, 81.69, 82.24, 82.78, 84.84, 81.92, 82.98]]",1.1102230246251565e-16,"[480.23609635737, -0.11916021531964612, -483772.8879464607]",+-
1892,40060,_RFHYPE5,RESP046,34.99,,40.46,,38.31,,37.38,26.79,,33.88,,32.15,,30.56,30.89,,37.17,,35.23,,33.97,379.0,,560.0,,542.0,,611.0,"[[30.89, nan, 37.17, nan, 35.23, nan, 33.97], [26.79, nan, 33.88, nan, 32.15, nan, 30.56]]",1.1102230246251565e-16,"[1974.914926742762, -0.4901970357493904, -1989106.626329317]",+-
1893,40060,_RFSMOK3,RESP046,26.29,22.97,23.97,22.52,19.62,17.77,20.43,18.09,15.75,17.93,16.72,14.4,12.99,14.27,22.19,19.36,20.95,19.62,17.01,15.38,17.35,189.0,155.0,218.0,227.0,200.0,210.0,232.0,"[[22.19, 19.36, 20.95, 19.62, 17.01, 15.38, 17.35], [18.09, 15.75, 17.93, 16.72, 14.4, 12.99, 14.27]]",1.1102230246251565e-16,"[0, -0.8905432721774601, 1812.5075805012614]",0-
1894,40060,_TOTINDA,RESP046,79.04,81.84,80.75,79.99,77.58,77.34,77.62,70.14,75.22,74.87,74.31,71.38,71.38,70.8,74.59,78.53,77.81,77.15,74.48,74.36,74.21,705.0,788.0,893.0,1141.0,978.0,1062.0,1062.0,"[[74.59, 78.53, 77.81, 77.15, 74.48, 74.36, 74.21], [70.14, 75.22, 74.87, 74.31, 71.38, 71.38, 70.8]]",1.1102230246251565e-16,"[1176.7036558965258, -0.29221934661803745, -1184505.2378507254]",+-
1895,40140,BLOODCHO,RESP046,81.3,,80.19,,81.67,,,75.38,,73.77,,76.27,,,78.34,,76.98,,78.97,,,1704.0,,1114.0,,1204.0,,,"[[78.34, nan, 76.98, nan, 78.97, nan, nan], [75.38, nan, 73.77, nan, 76.27, nan, nan]]",1.1102230246251565e-16,"[0, 0.12732685036318503, -178.31218208431287]",0+
1896,40140,Custom_8,Custom_8,52.99264113744987,,53.024866685290675,,50.84573419908508,,,43.96931954674721,,42.68830556724245,,41.6957372457674,,,48.48098034209854,,47.85658612626656,,46.27073572242624,,,739.0,,452.0,,464.0,,,"[[48.48098034209854, nan, 47.85658612626656, nan, 46.27073572242624, nan, nan], [43.96931954674721, nan, 42.68830556724245, nan, 41.6957372457674, nan, nan]]",1.1102230246251565e-16,"[0, -0.5538775648104431, 1162.5202622296238]",0-
1897,40140,Custom_9,Custom_9,70.43182144824236,72.19764708202258,73.10354644748043,74.88778773651443,73.19840010716837,75.58413487311464,76.62701307003674,57.528178551757655,57.282352917977406,58.29645355251958,57.53221226348559,59.76159989283162,59.83586512688537,58.95298692996328,63.980000000000004,64.74,65.7,66.21000000000001,66.47999999999999,67.71000000000001,67.79,1213.0,931.0,831.0,569.0,905.0,686.0,601.0,"[[63.980000000000004, 64.74, 65.7, 66.21000000000001, 66.47999999999999, 67.71000000000001, 67.79], [57.528178551757655, 57.282352917977406, 58.29645355251958, 57.53221226348559, 59.76159989283162, 59.83586512688537, 58.95298692996328]]",1.1102230246251565e-16,"[138.5460399918454, -0.034234408119157, -140104.0226069054]",+-
1898,40140,DIABETE3,RESP046,12.59,12.68,12.03,13.19,11.86,13.89,16.28,8.95,8.56,8.31,8.37,8.3,9.15,11.06,10.77,10.62,10.17,10.78,10.08,11.52,13.67,257.0,197.0,170.0,113.0,182.0,135.0,144.0,"[[10.77, 10.62, 10.17, 10.78, 10.08, 11.52, 13.67], [8.95, 8.56, 8.31, 8.37, 8.3, 9.15, 11.06]]",1.1102230246251565e-16,"[-874.2998143399059, 0.21715010603880713, 880046.7234963152]",-+
1899,40140,DRNKANY5,RESP046,57.14,57.09,52.69,58.19,52.74,53.12,55.79,50.52,49.53,45.25,49.33,46.28,45.44,47.67,53.83,53.31,48.97,53.76,49.51,49.28,51.73,921.0,680.0,598.0,410.0,678.0,498.0,477.0,"[[53.83, 53.31, 48.97, 53.76, 49.51, 49.28, 51.73], [50.52, 49.53, 45.25, 49.33, 46.28, 45.44, 47.67]]",1.1102230246251565e-16,"[0, -0.4403430371370808, 938.5225459286869]",0-
1900,40140,_HCVU651,RESP046,76.57,76.24,82.19,85.67,87.8,88.78,89.27,70.07,68.98,75.81,78.61,82.78,82.98,83.59,73.32,72.61,79.0,82.14,85.29,85.88,86.43,1081.0,814.0,808.0,577.0,982.0,735.0,634.0,"[[73.32, 72.61, 79.0, 82.14, 85.29, 85.88, 86.43], [70.07, 68.98, 75.81, 78.61, 82.78, 82.98, 83.59]]",1.1102230246251565e-16,"[986.4035468434782, -0.2442357818646258, -995867.0371896058]",+-
1901,40140,_RFHLTH,RESP061,83.14,84.43,81.24,83.46,79.53,82.7,83.42,78.16,79.17,75.64,77.1,74.13,76.78,77.14,80.65,81.8,78.44,80.28,76.83,79.74,80.28,1565.0,1236.0,1052.0,751.0,1148.0,888.0,821.0,"[[80.65, 81.8, 78.44, 80.28, 76.83, 79.74, 80.28], [78.16, 79.17, 75.64, 77.1, 74.13, 76.78, 77.14]]",1.1102230246251565e-16,"[-812.1825970826384, 0.2015752681050371, 818185.9536497343]",-+
1902,40140,_RFHYPE5,RESP046,31.12,,33.77,,33.52,,36.23,25.78,,27.53,,27.84,,28.97,28.45,,30.65,,30.68,,32.6,733.0,,478.0,,517.0,,352.0,"[[28.45, nan, 30.65, nan, 30.68, nan, 32.6], [25.78, nan, 27.53, nan, 27.84, nan, 28.97]]",1.1102230246251565e-16,"[0, 0.6200954803720318, -1218.2213226585664]",0+
1903,40140,_RFSMOK3,RESP046,18.64,17.62,17.68,17.53,16.81,14.77,13.39,13.74,12.6,12.58,11.53,12.11,9.87,8.73,16.19,15.11,15.13,14.53,14.46,12.32,11.06,265.0,221.0,186.0,122.0,190.0,128.0,117.0,"[[16.19, 15.11, 15.13, 14.53, 14.46, 12.32, 11.06], [13.74, 12.6, 12.58, 11.53, 12.11, 9.87, 8.73]]",1.1102230246251565e-16,"[491.3483202605287, -0.12217478252815818, -493996.06613467855]",+-
1904,40140,_TOTINDA,RESP046,82.95,82.22,79.73,81.64,77.39,79.86,78.02,77.97,76.26,73.61,74.94,71.59,73.62,70.58,80.46,79.24,76.67,78.29,74.49,76.74,74.3,1475.0,1119.0,935.0,638.0,967.0,864.0,667.0,"[[80.46, 79.24, 76.67, 78.29, 74.49, 76.74, 74.3], [77.97, 76.26, 73.61, 74.94, 71.59, 73.62, 70.58]]",1.1102230246251565e-16,"[0, -0.894517188557392, 1878.748311991212]",0-
1905,40180,BLOODCHO,RESP046,79.94,,,,,,,66.26,,,,,,,73.1,,,,,,,424.0,,,,,,,"[[73.1, nan, nan, nan, nan, nan, nan], [66.26, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 73.1]",00
1906,40180,Custom_8,Custom_8,61.31346877033277,,,,,,,40.601715908189824,,,,,,,50.957592339261296,,,,,,,182.0,,,,,,,"[[50.957592339261296, nan, nan, nan, nan, nan, nan], [40.601715908189824, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 50.957592339261296]",00
1907,40180,Custom_9,Custom_9,82.25474286875628,,,,,,,51.04525713124372,,,,,,,66.65,,,,,,,299.0,,,,,,,"[[66.65, nan, nan, nan, nan, nan, nan], [51.04525713124372, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 66.65]",00
1908,40180,DIABETE3,RESP046,20.08,,,,,,,8.44,,,,,,,14.26,,,,,,,58.0,,,,,,,"[[14.26, nan, nan, nan, nan, nan, nan], [8.44, nan, nan, nan, nan, nan, nan]]",1.0,"[0, 0, 14.26]",00
