,Locationabbr,QuestionID,RESPONSEID,mean_and_cl,param_list,trend_class
351,15380,_TOTINDA,RESP046,"[[77.85, nan, 74.29, nan, 72.09, 73.63, 73.61], [72.81, nan, 69.0, nan, 67.6, 69.93, 68.67]]","[0.3025503698388039, -1219.373474409825, 1228687.6609574012, 2011, 2017, 77.90814211708494, 73.70463392185047, -2.515886918155502, 1.114717519910073]",-+
352,15540,BLOODCHO,RESP046,"[[81.38, nan, 83.93, nan, 83.65, nan, nan], [78.62, nan, 81.23, nan, 80.96, nan, nan]]","[0, 0.5734848861237795, -1071.4440327631482, 2011, 2015, 81.83407323177221, 84.12801277626727, 0.5734848861237795, 0.5734848861237795]",0+
353,15540,Custom_8,Custom_8,"[[39.99754239370852, nan, 36.482783271774096, nan, 36.76031081888822, nan, nan], [36.53790693302487, nan, 32.901255306832404, nan, 33.165296527814554, nan, nan]]","[0, -0.796926562595633, 1641.9466629624471, 2011, 2015, 39.32734558262928, 36.13963933224659, -0.796926562595633, -0.796926562595633]",0+
354,15540,Custom_9,Custom_9,"[[57.61, nan, 58.19, 56.3, 55.760000000000005, 58.97, 60.64], [52.10037206337851, nan, 52.321269302481156, 51.16361021728296, 50.05912287450432, 52.35129166679782, 53.39941300722103]]","[0.2897831692087552, -1166.8609681852815, 1174697.354440702, 2011, 2017, 58.14746378106065, 60.46128810662776, -1.3530616276682395, 2.1243364028368887]",--
355,15540,DIABETE3,RESP046,"[[5.8, 6.68, 6.51, 6.79, 6.52, 6.97, 7.21], [4.7, 5.35, 5.2, 5.5, 5.23, 5.62, 5.62]]","[0, 0.16286259905215528, -321.343403246225, 2011, 2017, 6.17328344765923, 7.150459041972169, 0.16286259905215528, 0.16286259905215528]",0-
356,15540,DRNKANY5,RESP046,"[[69.25, 69.71, 66.88, 69.26, 67.36, 67.97, 66.44], [66.58, 66.85, 63.84, 66.67, 64.4, 64.7, 63.05]]","[0, -0.40447707309776015, 882.6855885065543, 2011, 2017, 69.2821945069586, 66.85533206837204, -0.40447707309776015, -0.40447707309776015]",0+
357,15540,_HCVU651,RESP046,"[[91.44, 91.25, 91.1, 93.42, 95.56, 94.67, 94.42], [89.5, 89.19, 88.89, 91.85, 94.19, 92.95, 92.48]]","[0, 0.6956081351751162, -1308.0621734861122, 2011, 2017, 90.80578635104644, 94.97943516209716, 0.6956081351751162, 0.6956081351751162]",0+
358,15540,_RFHLTH,RESP061,"[[89.97, 90.12, 89.31, 90.37, 90.93, 88.66, 89.73], [88.32, 88.38, 87.45, 88.76, 89.32, 86.62, 87.95]]","[0, -0.10004336592697687, 291.2620649582047, 2011, 2017, 90.0748560790542, 89.47459588349236, -0.10004336592697687, -0.10004336592697687]",0-
359,15540,_RFHYPE5,RESP046,"[[25.46, nan, 27.34, nan, 24.62, nan, 26.66], [23.28, nan, 24.79, nan, 22.23, nan, 23.97]]","[0, 0.03883779059599592, -52.10438716667517, 2011, 2017, 25.998409721872633, 26.23143646544861, 0.03883779059599592, 0.03883779059599592]",0-
360,15540,_RFSMOK3,RESP046,"[[16.22, 14.84, 15.38, 14.79, 13.71, 14.15, 13.88], [13.83, 12.47, 13.07, 12.75, 11.5, 11.5, 11.27]]","[0, -0.3500582815381911, 719.7469486727157, 2011, 2017, 15.779744499413482, 13.679394810184249, -0.3500582815381911, -0.3500582815381911]",0+
361,15540,_TOTINDA,RESP046,"[[80.57, 85.11, 80.56, 83.65, 79.84, 83.12, 79.73], [78.3, 83.03, 78.09, 81.69, 77.21, 80.65, 76.93]]","[0, -0.2610698311630024, 607.3224316246417, 2011, 2017, 82.31100115584388, 80.7445821688658, -0.2610698311630024, -0.2610698311630024]",0-
362,15764,BLOODCHO,RESP046,"[[87.25, nan, 86.55, nan, 86.06, nan, nan], [85.19, nan, 84.77, nan, 83.98, nan, nan]]","[0, -0.2973630791719686, 685.2185351003171, 2011, 2015, 87.22138288548831, 86.03193056880048, -0.2973630791719686, -0.2973630791719686]",0-
363,15764,Custom_8,Custom_8,"[[38.55587392550143, nan, 41.166955517042176, nan, 39.64675807576109, nan, nan], [35.79949611854271, nan, 38.47681593005849, nan, 36.57680954904271, nan, nan]]","[0, 0.23938303905330963, -442.1555079745509, 2011, 2015, 39.243783561654766, 40.201315717868, 0.23938303905330963, 0.23938303905330963]",0-
364,15764,Custom_9,Custom_9,"[[55.510000000000005, nan, 55.9, 58.01, 57.35, 58.55, 58.81], [50.97638113644299, nan, 51.55373723757985, 53.753005755230575, 52.27688458637102, 53.54735070187805, 52.30040707877981]]","[0, 0.5805275519063163, -1112.0473800808704, 2011, 2017, 55.393526802731685, 58.8766921141696, 0.5805275519063163, 0.5805275519063163]",0-
365,15764,DIABETE3,RESP046,"[[7.69, 7.89, 7.64, 8.39, 8.75, 8.16, 9.76], [6.55, 7.01, 6.46, 7.33, 7.38, 6.83, 7.78]]","[0.07039648906119936, -283.2518518115767, 284935.3241426337, 2011, 2017, 7.769888219540007, 9.601124981069006, -0.11717280743289393, 0.7275850613014541]",--
366,15764,DRNKANY5,RESP046,"[[66.42, 65.42, 66.59, 64.17, 62.54, 66.09, 65.0], [63.93, 63.62, 64.38, 61.94, 59.99, 63.56, 61.77]]","[0.16148104141962694, -650.7011008005273, 655577.7424152439, 2011, 2017, 66.69941236637533, 65.16661659278907, -1.2243522107878562, 0.7134202862476968]",+-
367,15764,_HCVU651,RESP046,"[[94.74, 93.71, 93.82, 94.63, 94.17, 92.48, 94.87], [93.39, 92.63, 92.49, 93.3, 92.74, 90.68, 93.22]]","[0, -0.08920760702216368, 273.6801690510655, 2011, 2017, 94.28367132949433, 93.74842568736133, -0.08920760702216368, -0.08920760702216368]",0-
368,15764,_RFHLTH,RESP061,"[[90.07, 88.05, 87.5, 86.33, 87.15, 86.84, 86.45], [88.8, 86.91, 86.11, 84.82, 85.37, 85.1, 84.35]]","[0.1308567698485506, -527.5872561461059, 531867.0153863945, 2011, 2017, 89.6542132657487, 86.67709008895326, -1.281327815235386, 0.28895342294720194]",-+
369,15764,_RFHYPE5,RESP046,"[[26.84, nan, 28.72, nan, 27.28, nan, 27.94], [24.82, nan, 26.8, nan, 25.14, nan, 25.04]]","[0, 0.09576439231132206, -165.21686664794981, 2011, 2017, 27.365326290118844, 27.93991264398676, 0.09576439231132206, 0.09576439231132206]",0-
370,15764,_RFSMOK3,RESP046,"[[14.5, 13.66, 13.77, 11.54, 11.77, 11.49, 9.25], [12.62, 12.37, 12.12, 10.07, 9.99, 9.77, 7.39]]","[0, -0.8014255611047136, 1626.3722696425007, 2011, 2017, 14.70546626092164, 9.896912894293337, -0.8014255611047136, -0.8014255611047136]",0+
371,15764,_TOTINDA,RESP046,"[[79.58, 81.23, 77.52, 81.17, 75.59, 81.37, 76.63], [77.56, 79.82, 75.56, 79.46, 73.12, 79.27, 73.79]]","[0, -0.4064586706619061, 897.1537313437219, 2011, 2017, 79.76534464262875, 77.32659261865729, -0.4064586706619061, -0.4064586706619061]",0-
372,15804,BLOODCHO,RESP046,"[[81.02, nan, 86.02, nan, 86.12, nan, nan], [77.77, nan, 83.59, nan, 83.32, nan, nan]]","[0, 1.3197669702251218, -2572.5157142443877, 2011, 2015, 81.535662878332, 86.81473075923259, 1.3197669702251218, 1.3197669702251218]",0+
373,15804,Custom_8,Custom_8,"[[45.05060478894101, nan, 44.79190885840503, nan, 38.53924756154203, nan, nan], [41.08492679805755, nan, 40.99434277611776, nan, 34.36397914300049, nan, nan]]","[0, -1.6512531370634895, 3366.677537783314, 2011, 2015, 46.007479148636776, 39.40246660038292, -1.6512531370634895, -1.6512531370634895]",0+
374,15804,Custom_9,Custom_9,"[[62.010000000000005, 66.2, 66.37, 63.72, 63.84, 70.2, 67.25], [56.0624290672578, 59.651595614197305, 59.79535172043402, 56.327537622686194, 56.417621674961595, 59.97293786075395, 58.841908658916694]]","[0, 0.8772404675226687, -1700.8709004109658, 2011, 2017, 63.25967977712094, 68.52312258225697, 0.8772404675226687, 0.8772404675226687]",0-
375,15804,DIABETE3,RESP046,"[[8.55, 11.48, 10.46, 9.6, 8.92, 10.24, 12.97], [7.18, 9.72, 8.75, 7.95, 7.08, 7.93, 10.81]]","[0.21187296029233213, -853.180061823073, 858915.9485721452, 2011, 2017, 10.73229633201845, 12.197629738599062, -1.0270155273130968, 1.5154599961948634]",--
376,15804,DRNKANY5,RESP046,"[[59.68, 57.02, 59.68, 59.3, 59.31, 56.98, 59.21], [56.41, 53.88, 56.58, 55.65, 55.76, 52.33, 55.37]]","[0, -0.13134040743935754, 323.1592604847248, 2011, 2017, 59.03370112417679, 58.24565867954067, -0.13134040743935754, -0.13134040743935754]",0+
377,15804,_HCVU651,RESP046,"[[83.52, 86.57, 84.31, 93.06, 89.08, 90.96, 89.87], [80.31, 83.87, 81.41, 90.71, 85.81, 87.88, 86.58]]","[0, 1.1580128955303524, -2244.3874042193306, 2011, 2017, 84.37652869220801, 91.32460606539007, 1.1580128955303524, 1.1580128955303524]",0+
378,15804,_RFHLTH,RESP061,"[[84.8, 82.48, 82.41, 84.07, 85.39, 82.47, 77.83], [82.64, 80.21, 80.02, 81.5, 83.04, 79.29, 74.48]]","[-0.38995623808821944, 1570.0883709044303, -1580334.7711111656, 2011, 2017, 82.73124407581054, 78.79910738603212, 1.684381313611766, -2.9950935434469557]",--
379,15804,_RFHYPE5,RESP046,"[[33.23, nan, 33.39, nan, 32.45, nan, 35.91], [30.47, nan, 30.65, nan, 29.27, nan, 32.48]]","[0.22850089543208332, -920.0409470735807, 926150.6180591653, 2011, 2017, 33.54322988667991, 35.70718824781943, -1.0103456457416087, 1.7316650994433758]",--
380,15804,_RFSMOK3,RESP046,"[[21.02, 19.05, 20.2, 14.08, 16.09, 16.04, 16.81], [18.2, 16.36, 17.65, 11.49, 13.37, 12.51, 13.71]]","[0.28710053003088043, -1157.2334577535223, 1166148.6171022179, 2011, 2017, 21.4161688988097, 16.6610321640037, -2.5151259693211614, 0.9300803910493869]",+-
381,15804,_TOTINDA,RESP046,"[[73.69, 72.9, 73.65, 74.36, 73.48, 71.57, 71.09], [70.95, 70.18, 70.79, 71.18, 70.21, 67.69, 67.62]]","[-0.18438118568127304, 742.2878302874941, -747007.7699420677, 2011, 2017, 73.23174754728097, 70.83423372730613, 0.706701477413958, -1.5058727507613412]",--
382,15940,BLOODCHO,RESP046,"[[80.27, nan, nan, nan, nan, nan, nan], [74.66, nan, nan, nan, nan, nan, nan]]","[0, 0, 80.27, 2011, 2011, 80.27, 80.27, 0, 0]",00
383,15940,Custom_8,Custom_8,"[[49.32104148498817, nan, nan, nan, nan, nan, nan], [41.773135754190626, nan, nan, nan, nan, nan, nan]]","[0, 0, 49.32104148498817, 2011, 2011, 49.32104148498817, 49.32104148498817, 0, 0]",00
384,15940,Custom_9,Custom_9,"[[63.769999999999996, 67.85, nan, nan, nan, nan, nan], [52.542351092058496, 56.848181968419944, nan, nan, nan, nan, nan]]","[0, 4.079999999999999, -8141.11, 2011, 2012, 63.76999999999953, 67.84999999999945, 4.079999999999999, 4.079999999999999]",0-
385,15940,DIABETE3,RESP046,"[[10.5, 15.37, nan, nan, nan, nan, nan], [7.58, 11.9, nan, nan, nan, nan, nan]]","[0, 4.869999999999999, -9783.069999999998, 2011, 2012, 10.5, 15.3700000000008, 4.869999999999999, 4.869999999999999]",0-
386,15940,DRNKANY5,RESP046,"[[52.23, 49.22, nan, nan, nan, nan, nan], [46.49, 43.95, nan, nan, nan, nan, nan]]","[0, -3.009999999999997, 6105.339999999995, 2011, 2012, 52.23000000000047, 49.220000000000255, -3.009999999999997, -3.009999999999997]",0+
387,15940,_HCVU651,RESP046,"[[84.71, 83.93, nan, nan, nan, nan, nan], [79.26, 78.81, nan, nan, nan, nan, nan]]","[0, -0.7799999999999868, 1653.2899999999736, 2011, 2012, 84.71000000000004, 83.93000000000006, -0.7799999999999868, -0.7799999999999868]",0-
388,15940,_RFHLTH,RESP061,"[[81.81, 79.88, nan, nan, nan, nan, nan], [77.46, 75.8, nan, nan, nan, nan, nan]]","[0, -1.9300000000000062, 3963.0400000000127, 2011, 2012, 81.8100000000004, 79.88000000000011, -1.9300000000000062, -1.9300000000000062]",0-
389,15940,_RFHYPE5,RESP046,"[[34.09, nan, nan, nan, nan, nan, nan], [29.09, nan, nan, nan, nan, nan, nan]]","[0, 0, 34.09, 2011, 2011, 34.09, 34.09, 0, 0]",00
390,15940,_RFSMOK3,RESP046,"[[26.64, 26.65, nan, nan, nan, nan, nan], [21.13, 21.61, nan, nan, nan, nan, nan]]","[0, 0, 26.645, 2011, 2012, 26.645, 26.645, 0, 0]",00
391,15940,_TOTINDA,RESP046,"[[71.41, 75.37, nan, nan, nan, nan, nan], [66.59, 71.06, nan, nan, nan, nan, nan]]","[0, 3.9600000000000075, -7892.150000000015, 2011, 2012, 71.40999999999985, 75.36999999999989, 3.9600000000000075, 3.9600000000000075]",0+
392,16220,BLOODCHO,RESP046,"[[76.93, nan, nan, nan, nan, nan, nan], [72.11, nan, nan, nan, nan, nan, nan]]","[0, 0, 76.93, 2011, 2011, 76.93, 76.93, 0, 0]",00
393,16220,Custom_8,Custom_8,"[[45.963863252307284, nan, nan, nan, nan, nan, nan], [39.385536235786, nan, nan, nan, nan, nan, nan]]","[0, 0, 45.963863252307284, 2011, 2011, 45.963863252307284, 45.963863252307284, 0, 0]",00
394,16220,Custom_9,Custom_9,"[[61.94, 60.620000000000005, nan, nan, nan, nan, nan], [51.96163841104162, 50.23887770999687, nan, nan, nan, nan, nan]]","[0, 0, 61.28, 2011, 2012, 61.28, 61.28, 0, 0]",00
395,16220,DIABETE3,RESP046,"[[8.86, 10.65, nan, nan, nan, nan, nan], [6.21, 7.95, nan, nan, nan, nan, nan]]","[0, 1.7900000000000014, -3590.830000000003, 2011, 2012, 8.859999999999673, 10.649999999999636, 1.7900000000000014, 1.7900000000000014]",0-
396,16220,DRNKANY5,RESP046,"[[58.77, 55.2, nan, nan, nan, nan, nan], [54.03, 49.67, nan, nan, nan, nan, nan]]","[0, -3.5700000000000016, 7238.0400000000045, 2011, 2012, 58.770000000001346, 55.20000000000164, -3.5700000000000016, -3.5700000000000016]",0+
397,16220,_HCVU651,RESP046,"[[75.12, 74.73, nan, nan, nan, nan, nan], [69.81, 68.79, nan, nan, nan, nan, nan]]","[0, 0, 74.92500000000001, 2011, 2012, 74.92500000000001, 74.92500000000001, 0, 0]",00
398,16220,_RFHLTH,RESP061,"[[81.45, 83.36, nan, nan, nan, nan, nan], [77.78, 79.64, nan, nan, nan, nan, nan]]","[0, 1.9099999999999968, -3759.5599999999936, 2011, 2012, 81.44999999999982, 83.36000000000013, 1.9099999999999968, 1.9099999999999968]",0+
399,16220,_RFHYPE5,RESP046,"[[30.26, nan, nan, nan, nan, nan, nan], [25.93, nan, nan, nan, nan, nan, nan]]","[0, 0, 30.26, 2011, 2011, 30.26, 30.26, 0, 0]",00
400,16220,_RFSMOK3,RESP046,"[[30.56, 25.26, nan, nan, nan, nan, nan], [25.93, 20.16, nan, nan, nan, nan, nan]]","[0, -5.299999999999996, 10688.859999999993, 2011, 2012, 30.56000000000131, 25.26000000000022, -5.299999999999996, -5.299999999999996]",0+
401,16220,_TOTINDA,RESP046,"[[74.86, 80.55, nan, nan, nan, nan, nan], [70.63, 76.55, nan, nan, nan, nan, nan]]","[0, 5.689999999999998, -11367.729999999998, 2011, 2012, 74.85999999999694, 80.54999999999745, 5.689999999999998, 5.689999999999998]",0+
402,16300,BLOODCHO,RESP046,"[[84.0, nan, 81.06, nan, nan, nan, nan], [79.73, nan, 76.55, nan, nan, nan, nan]]","[0, -1.4699999999999989, 3040.169999999998, 2011, 2013, 84.0, 81.05999999999995, -1.4699999999999989, -1.4699999999999989]",0-
403,16300,Custom_8,Custom_8,"[[45.035714285714285, nan, 50.61682704169751, nan, nan, nan, nan], [39.012278250023705, nan, 43.70113542513876, nan, nan, nan, nan]]","[0, 2.7905563779916123, -5566.773161855418, 2011, 2013, 45.035714285714675, 50.616827041697434, 2.7905563779916123, 2.7905563779916123]",0-
404,16300,Custom_9,Custom_9,"[[60.15, 63.410000000000004, 69.2, 68.84, nan, 66.96000000000001, 69.5], [50.50881231382772, 52.48785735306483, 58.16275396668173, 57.62386875968367, nan, 55.104246122662644, 59.585258450166236]]","[-0.5312232119510896, 2140.96156756511, -2157082.295712999, 2011, 2017, 60.46952158398926, 67.63634054083377, 4.3818090978274995, -1.9928694455857112]",-+
405,16300,DIABETE3,RESP046,"[[7.87, 9.76, 9.76, 10.63, nan, 8.32, 8.43], [5.6, 7.23, 7.25, 7.83, nan, 5.95, 6.22]]","[-0.24885487587339777, 1002.3387364598054, -1009295.8034614357, 2011, 2017, 8.166087231598794, 7.873865882167593, 1.4444256969995877, -1.5418328134811645]",++
406,16300,DRNKANY5,RESP046,"[[63.08, 57.29, 58.56, 58.45, nan, 59.75, 65.0], [58.28, 52.14, 53.62, 53.35, nan, 54.32, 60.65]]","[0.6470418597469616, -2605.92060246658, 2623852.908775849, 2011, 2017, 62.15009729843587, 64.33414886379614, -3.5182425643006354, 4.2462597526632635]",--
407,16300,_HCVU651,RESP046,"[[85.66, 89.46, 85.41, 89.89, nan, 95.02, 93.73], [81.05, 85.36, 81.06, 85.52, nan, 91.79, 91.16]]","[0, 1.4766530061164707, -2883.996283130618, 2011, 2017, 85.5529121696045, 94.41283020630317, 1.4766530061164707, 1.4766530061164707]",0+
408,16300,_RFHLTH,RESP061,"[[87.66, 87.31, 84.97, 87.41, nan, 87.99, 86.39], [84.52, 84.21, 81.07, 84.04, nan, 84.95, 83.23]]","[0, 0.008129567680515499, 70.41944678012975, 2011, 2017, 86.76800738564641, 86.8167847917295, 0.008129567680515499, 0.008129567680515499]",0+
409,16300,_RFHYPE5,RESP046,"[[28.69, nan, 29.93, nan, nan, nan, 28.36], [24.79, nan, 25.56, nan, nan, nan, 24.46]]","[0, -0.1104725561539671, 251.51598109947545, 2011, 2017, 29.355670673847612, 28.69283533692382, -0.1104725561539671, -0.1104725561539671]",0+
410,16300,_RFSMOK3,RESP046,"[[23.34, 19.05, 18.14, 18.22, nan, 18.49, 18.08], [18.66, 14.91, 14.02, 13.93, nan, 13.92, 14.41]]","[0.3496958436093266, -1409.1966182223935, 1419704.7449794742, 2011, 2017, 22.650487434351817, 18.91992645035498, -2.7199352256818656, 1.476414897630093]",+-
411,16300,_TOTINDA,RESP046,"[[77.57, 78.8, 74.5, 76.15, nan, 75.66, 75.36], [73.61, 74.82, 69.99, 71.98, nan, 71.05, 71.26]]","[0, -0.3851345984346782, 851.8542156383942, 2011, 2017, 77.3485381862564, 75.03773059564833, -0.3851345984346782, -0.3851345984346782]",0-
412,16620,BLOODCHO,RESP046,"[[84.31, nan, 87.61, nan, 86.48, nan, nan], [81.13, nan, 84.59, nan, 83.52, nan, nan]]","[0, 0.5684128956940084, -1058.0960251953072, 2011, 2015, 84.98230804534364, 87.25595962811985, 0.5684128956940084, 0.5684128956940084]",0+
413,16620,Custom_8,Custom_8,"[[52.06974261653422, nan, 47.80276224175323, nan, 48.16142460684551, nan, nan], [46.978720222052374, nan, 42.81976381616842, nan, 43.20751381693721, nan, nan]]","[0, -0.9874942646493681, 2037.17840030158, 2011, 2015, 51.32743409170075, 47.37745703310338, -0.9874942646493681, -0.9874942646493681]",0+
414,16620,Custom_9,Custom_9,"[[68.16, 67.74, 72.77, 69.56, 70.38, 71.3, 75.48], [60.07354218461507, 58.892650114299755, 63.88817586303354, 60.73193112849701, 61.69481721551008, 62.9136718404298, 65.7701853776707]]","[0, 1.0069379920539958, -1957.1295707352629, 2011, 2017, 67.82273128532279, 73.8643592376468, 1.0069379920539958, 1.0069379920539958]",0-
415,16620,DIABETE3,RESP046,"[[13.72, 12.55, 14.9, 15.63, 17.44, 14.63, 19.21], [11.25, 10.12, 12.23, 12.79, 14.64, 12.22, 16.09]]","[0, 0.9011143074039594, -1799.2557584654799, 2011, 2017, 12.885113723882341, 18.29179956830626, 0.9011143074039594, 0.9011143074039594]",0-
416,16620,DRNKANY5,RESP046,"[[28.87, 28.94, 36.49, 31.9, 33.21, 38.73, 37.74], [25.32, 25.14, 32.49, 28.12, 29.53, 35.03, 33.53]]","[0, 1.4955645233601293, -2978.307446243615, 2011, 2017, 29.27281023360547, 38.246197373766336, 1.4955645233601293, 1.4955645233601293]",0-
417,16620,_HCVU651,RESP046,"[[76.33, 76.7, 74.67, 89.6, 89.68, 93.56, 90.79], [72.27, 72.13, 70.1, 86.41, 86.66, 91.33, 87.81]]","[0, 3.2540170819211514, -6470.0395740837885, 2011, 2017, 73.78877765964717, 93.31288015117389, 3.2540170819211514, 3.2540170819211514]",0+
418,16620,_RFHLTH,RESP061,"[[72.59, 74.38, 75.81, 75.46, 73.29, 72.9, 73.25], [69.22, 70.87, 72.48, 71.99, 69.88, 69.59, 69.6]]","[-0.22931901879738287, 923.5867742892281, -929865.9829192546, 2011, 2017, 73.1605584921781, 72.49915793258697, 1.2656806861541554, -1.4861475394144463]",--
419,16620,_RFHYPE5,RESP046,"[[39.0, nan, 43.35, nan, 43.32, nan, 45.02], [35.41, nan, 39.39, nan, 39.54, nan, 40.85]]","[0, 0.8679062806475255, -1705.2433565279425, 2011, 2017, 40.11617385423119, 45.32361153811644, 0.8679062806475255, 0.8679062806475255]",0-
420,16620,_RFSMOK3,RESP046,"[[27.87, 25.91, 26.16, 27.76, 23.83, 24.69, 24.77], [24.24, 22.15, 22.34, 23.94, 20.28, 21.24, 20.81]]","[0, -0.4858239166189146, 1004.3425253706599, 2011, 2017, 27.35062905002269, 24.43568555030913, -0.4858239166189146, -0.4858239166189146]",0+
421,16620,_TOTINDA,RESP046,"[[66.84, 70.39, 66.59, 72.28, 66.11, 74.6, 70.88], [63.31, 66.69, 62.61, 68.67, 62.39, 71.41, 67.02]]","[0, 0.6453029270412214, -1230.1845393178282, 2011, 2017, 67.51964696206801, 71.39146452431532, 0.6453029270412214, 0.6453029270412214]",0+
422,16700,BLOODCHO,RESP046,"[[79.04, nan, 83.41, nan, 80.1, nan, nan], [75.47, nan, 80.47, nan, 77.04, nan, nan]]","[0, 0.3489481089985587, -621.7647604502714, 2011, 2015, 79.9698867458302, 81.36567918182436, 0.3489481089985587, 0.3489481089985587]",0+
423,16700,Custom_8,Custom_8,"[[46.153846153846146, nan, 45.88178875434601, nan, 46.52933832709114, nan, nan], [41.087207723550655, nan, 41.48530122905841, nan, 42.168137070094055, nan, nan]]","[0, 0.08338109221278611, -121.64555148917808, 2011, 2015, 46.03382495073478, 46.36734931958594, 0.08338109221278611, 0.08338109221278611]",0-
424,16700,Custom_9,Custom_9,"[[61.8, 62.370000000000005, 62.61, 65.80000000000001, 62.65, 66.97, 66.97999999999999], [54.04032861520541, 55.41114952021529, 55.677806984799105, 58.12100918088843, 55.807047420886214, 59.314642398946994, 59.69381444101235]]","[0, 0.8959341529045971, -1740.14681466911, 2011, 2017, 61.57676682203487, 66.95237173946248, 0.8959341529045971, 0.8959341529045971]",0-
425,16700,DIABETE3,RESP046,"[[10.32, 11.66, 11.45, 10.51, 8.95, 11.13, 12.67], [8.22, 9.62, 9.47, 8.63, 7.34, 9.19, 10.63]]","[0, 0.1604489560727895, -312.0550643924353, 2011, 2017, 10.60778626994437, 11.570480006381104, 0.1604489560727895, 0.1604489560727895]",0-
426,16700,DRNKANY5,RESP046,"[[58.28, 59.42, 57.21, 55.87, 58.47, 59.75, 63.33], [54.5, 56.01, 53.72, 52.22, 55.22, 56.12, 60.12]]","[0.4406255899225928, -1774.2183147772148, 1786069.0027658015, 2011, 2017, 59.173092168523, 62.902460754616186, -2.0221921085465056, 3.2653149705247415]",--
427,16700,_HCVU651,RESP046,"[[75.38, 77.68, 76.88, 78.62, 83.3, 86.88, 82.26], [71.5, 74.41, 73.39, 74.82, 80.16, 83.69, 78.97]]","[0, 1.6024416242691681, -3147.3122175755952, 2011, 2017, 75.1978888297017, 84.81253857531692, 1.6024416242691681, 1.6024416242691681]",0+
428,16700,_RFHLTH,RESP061,"[[82.52, 84.49, 83.68, 83.41, 84.25, 84.48, 83.94], [79.82, 82.16, 81.17, 80.72, 81.94, 81.95, 81.55]]","[0, 0.19712293164392994, -313.22548765026954, 2011, 2017, 83.18872788567359, 84.37146547553715, 0.19712293164392994, 0.19712293164392994]",0+
429,16700,_RFHYPE5,RESP046,"[[33.42, nan, 32.03, nan, 31.57, nan, 33.06], [30.07, nan, 29.03, nan, 28.77, nan, 30.06]]","[0.17806364106078545, -717.3148412793662, 722442.6943685485, 2011, 2017, 33.45870612759609, 33.01173560868483, -1.142876932887134, 0.9938867598423258]",+-
430,16700,_RFSMOK3,RESP046,"[[23.67, 20.21, 20.26, 21.6, 16.53, 17.62, 18.85], [20.34, 17.41, 17.4, 18.42, 14.06, 14.54, 15.85]]","[0, -0.8498898450197415, 1731.7146687613085, 2011, 2017, 22.586190426608255, 17.48685135648998, -0.8498898450197415, -0.8498898450197415]",0+
431,16700,_TOTINDA,RESP046,"[[75.63, 79.05, 78.1, 78.78, 77.37, 78.88, 75.54], [72.38, 76.27, 75.2, 76.02, 74.49, 76.0, 72.56]]","[-0.3149916960514358, 1268.756661652708, -1277529.0136721348, 2011, 2017, 76.10008423239924, 75.920743977651, 1.860060133833258, -1.9198402187839747]",--
432,16740,BLOODCHO,RESP046,"[[80.76, nan, 83.98, nan, 84.78, nan, nan], [77.6, nan, 81.45, nan, 82.31, nan, nan]]","[0, 1.048396965014877, -2027.2936778647193, 2011, 2015, 81.03261878019862, 85.22620664025794, 1.048396965014877, 1.048396965014877]",0+
